,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,winner,point_difference,result,name_x,team_seed,win,higher_or_lower_seed,index,year_x,Name,BLKPG,STPG,APG,AST_TO,_3pm,_3pa,_2pm,_2pa,_2p_perc,PTS,FG_perc,_3p_perc,FT_perc,year_y,ORPG,DRPG,RPG,other_team_seed,names_for_merging_sr,index_everything,name_y,SRS_adv,SOS_adv,eFG_perc_adv,year_adv,SRS_adv_opponent,SOS_adv_opponent,eFG_perc_adv_opponent,SRS_adv_subtracted,SOS_adv_subtracted,eFG_perc_adv_subtracted,BLKPG_opponent,STPG_opponent,APG_opponent,AST_TO_opponent,_3pm_opponent,_3pa_opponent,_2pm_opponent,_2pa_opponent,_2p_perc_opponent,FG_perc_opponent,_3p_perc_opponent,FT_perc_opponent,ORPG_opponent,DRPG_opponent,RPG_opponent,other_team_seed_opponent,BLKPG_subtracted,STPG_subtracted,APG_subtracted,AST_TO_subtracted,_3pm_subtracted,_3pa_subtracted,_2pm_subtracted,_2pa_subtracted,_2p_perc_subtracted,PTS_opponent,PTS_subtracted,FG_perc_subtracted,_3p_perc_subtracted,FT_perc_subtracted,ORPG_subtracted,DRPG_subtracted,RPG_subtracted,round,name_ken,wins,losses,year_kenpom,kenpom_adjem,names_for_merging_ken
443,1580,1580,1580,2588,6,5,1,Utah,6,1,1,68,2005,Utah,2.75,6.16,14.9,1.05,4.4,12.0,637.0,1128.0,0.565,68.8,0.518,0.375,0.73,2005,10.7,23.4,34.1,11,Utah,1580,Utah,14.01,4.54,0.562,2005,9.61,0.91,0.514,4.4,3.63,0.048000000000000036,3.03,7.32,16.6,1.36,6.1,17.0,673.0,1340.0,0.502,0.462,0.3670000000000001,0.7909999999999999,11.2,23.4,34.6,6,-0.2799999999999998,-1.16,-1.7000000000000008,-0.31000000000000005,-1.6999999999999993,-5.0,-36.0,-212.0,0.06299999999999993,75.4,-6.6000000000000085,0.055999999999999994,0.007999999999999896,-0.060999999999999936,-0.5,0.0,-0.5,1,Utah,29.0,6.0,2005,20.33,Utah
444,1581,1581,1581,2589,6,5,1,UTEP,11,0,0,69,2005,UTEP,3.03,7.32,16.6,1.36,6.1,17.0,673.0,1340.0,0.502,75.4,0.462,0.3670000000000001,0.7909999999999999,2005,11.2,23.4,34.6,6,Texas-El Paso,1581,Texas-El Paso,9.61,0.91,0.514,2005,14.01,4.54,0.562,-4.4,-3.63,-0.048000000000000036,2.75,6.16,14.9,1.05,4.4,12.0,637.0,1128.0,0.565,0.518,0.375,0.73,10.7,23.4,34.1,11,0.2799999999999998,1.16,1.7000000000000008,0.31000000000000005,1.6999999999999993,5.0,36.0,212.0,-0.06299999999999993,68.8,6.6000000000000085,-0.055999999999999994,-0.007999999999999896,0.060999999999999936,0.5,0.0,0.5,1,UTEP,27.0,8.0,2005,11.62,UTEP
445,1582,1582,1582,2590,3,11,1,Oklahoma,3,1,1,70,2005,Oklahoma,4.16,8.84,15.9,1.15,6.7,18.0,644.0,1223.0,0.527,75.4,0.483,0.384,0.684,2005,12.7,22.5,35.2,14,Oklahoma,1582,Oklahoma,19.96,8.84,0.532,2005,3.12,-3.08,0.505,16.84,11.92,0.027000000000000024,3.31,6.86,15.9,1.24,9.1,25.0,545.0,1122.0,0.486,0.438,0.364,0.758,15.9,25.0,40.8,3,0.8500000000000001,1.9799999999999995,0.0,-0.09000000000000008,-2.3999999999999995,-7.0,99.0,101.0,0.041000000000000036,85.2,-9.799999999999997,0.044999999999999984,0.02000000000000001,-0.07399999999999995,-3.200000000000001,-2.5,-5.599999999999994,1,Oklahoma,25.0,8.0,2005,22.55,Oklahoma
446,1583,1583,1583,2591,3,11,1,Niagara,14,0,0,71,2005,Niagara,3.31,6.86,15.9,1.24,9.1,25.0,545.0,1122.0,0.486,85.2,0.438,0.364,0.758,2005,15.9,25.0,40.8,3,Niagara,1583,Niagara,3.12,-3.08,0.505,2005,19.96,8.84,0.532,-16.84,-11.92,-0.027000000000000024,4.16,8.84,15.9,1.15,6.7,18.0,644.0,1223.0,0.527,0.483,0.384,0.684,12.7,22.5,35.2,14,-0.8500000000000001,-1.9799999999999995,0.0,0.09000000000000008,2.3999999999999995,7.0,-99.0,-101.0,-0.041000000000000036,75.4,9.799999999999997,-0.044999999999999984,-0.02000000000000001,0.07399999999999995,3.200000000000001,2.5,5.599999999999994,1,Niagara,20.0,10.0,2005,5.43,Niagara
447,1584,1584,1584,2592,7,3,1,Cincinnati,7,1,1,72,2005,Cincinnati,6.87,5.48,15.0,1.12,6.6,19.0,587.0,1215.0,0.483,76.4,0.439,0.34700000000000003,0.693,2005,14.4,27.1,41.5,10,Cincinnati,1584,Cincinnati,17.64,6.74,0.494,2005,14.97,9.34,0.517,2.67,-2.6,-0.02300000000000002,5.41,7.53,15.5,1.07,6.4,17.0,616.0,1231.0,0.5,0.463,0.379,0.6890000000000001,11.1,25.0,36.1,7,1.46,-2.05,-0.5,0.05000000000000005,0.1999999999999993,2.0,-29.0,-16.0,-0.017000000000000015,73.2,3.200000000000003,-0.024000000000000014,-0.031999999999999966,0.003999999999999893,3.3000000000000007,2.1000000000000014,5.399999999999999,1,Cincinnati,25.0,8.0,2005,20.43,Cincinnati
448,1585,1585,1585,2593,7,3,1,Iowa,10,0,0,73,2005,Iowa,5.41,7.53,15.5,1.07,6.4,17.0,616.0,1231.0,0.5,73.2,0.463,0.379,0.6890000000000001,2005,11.1,25.0,36.1,7,Iowa,1585,Iowa,14.97,9.34,0.517,2005,17.64,6.74,0.494,-2.67,2.6,0.02300000000000002,6.87,5.48,15.0,1.12,6.6,19.0,587.0,1215.0,0.483,0.439,0.34700000000000003,0.693,14.4,27.1,41.5,10,-1.46,2.05,0.5,-0.05000000000000005,-0.1999999999999993,-2.0,29.0,16.0,0.017000000000000015,76.4,-3.200000000000003,0.024000000000000014,0.031999999999999966,-0.003999999999999893,-3.3000000000000007,-2.1000000000000014,-5.399999999999999,1,Iowa,21.0,12.0,2005,17.17,Iowa
449,1586,1586,1586,2594,2,13,1,Kentucky,2,1,1,74,2005,Kentucky,4.43,9.4,15.3,1.17,6.5,19.0,599.0,1152.0,0.52,73.7,0.459,0.338,0.664,2005,12.7,22.9,35.6,15,Kentucky,1586,Kentucky,19.16,8.1,0.521,2005,-2.68,-5.18,0.531,21.84,13.28,-0.010000000000000007,4.03,7.57,15.5,1.07,6.3,18.0,631.0,1180.0,0.535,0.478,0.35200000000000004,0.6729999999999999,11.6,24.0,35.6,2,0.39999999999999947,1.83,-0.1999999999999993,0.09999999999999988,0.20000000000000012,1.0,-32.0,-28.0,-0.015000000000000013,73.1,0.6000000000000085,-0.018999999999999958,-0.014000000000000012,-0.008999999999999897,1.0999999999999996,-1.1000000000000014,0.0,1,Kentucky,28.0,6.0,2005,24.1,Kentucky
450,1587,1587,1587,2595,2,13,1,Eastern Kentucky,15,0,0,75,2005,Eastern Kentucky,4.03,7.57,15.5,1.07,6.3,18.0,631.0,1180.0,0.535,73.1,0.478,0.35200000000000004,0.6729999999999999,2005,11.6,24.0,35.6,2,Eastern Kentucky,1587,Eastern Kentucky,-2.68,-5.18,0.531,2005,19.16,8.1,0.521,-21.84,-13.28,0.010000000000000007,4.43,9.4,15.3,1.17,6.5,19.0,599.0,1152.0,0.52,0.459,0.338,0.664,12.7,22.9,35.6,15,-0.39999999999999947,-1.83,0.1999999999999993,-0.09999999999999988,-0.20000000000000012,-1.0,32.0,28.0,0.015000000000000013,73.7,-0.6000000000000085,0.018999999999999958,0.014000000000000012,0.008999999999999897,-1.0999999999999996,1.1000000000000014,0.0,1,Eastern Kentucky,22.0,9.0,2005,1.98,Eastern Kentucky
451,1588,1588,1588,2596,1,8,1,Duke,1,1,1,76,2005,Duke,6.87,8.77,13.2,0.97,9.0,23.0,527.0,1076.0,0.49,79.8,0.448,0.385,0.7120000000000001,2005,13.5,24.9,38.4,9,Duke,1588,Duke,23.01,10.04,0.521,2005,12.55,6.05,0.495,10.46,3.9899999999999993,0.026000000000000027,3.22,6.94,14.2,0.94,5.8,18.0,632.0,1279.0,0.494,0.445,0.332,0.6659999999999999,14.5,26.5,41.0,1,3.65,1.8299999999999992,-1.0,0.030000000000000027,3.2,5.0,-105.0,-203.0,-0.0040000000000000036,72.4,7.3999999999999915,0.003000000000000003,0.05299999999999999,0.04600000000000015,-1.0,-1.6000000000000014,-2.6000000000000014,2,Duke,27.0,6.0,2005,27.41,Duke
452,1589,1589,1589,2597,1,8,1,Mississippi State,9,0,0,77,2005,Mississippi State,3.22,6.94,14.2,0.94,5.8,18.0,632.0,1279.0,0.494,72.4,0.445,0.332,0.6659999999999999,2005,14.5,26.5,41.0,1,Mississippi State,1589,Mississippi State,12.55,6.05,0.495,2005,23.01,10.04,0.521,-10.46,-3.9899999999999993,-0.026000000000000027,6.87,8.77,13.2,0.97,9.0,23.0,527.0,1076.0,0.49,0.448,0.385,0.7120000000000001,13.5,24.9,38.4,9,-3.65,-1.8299999999999992,1.0,-0.030000000000000027,-3.2,-5.0,105.0,203.0,0.0040000000000000036,79.8,-7.3999999999999915,-0.003000000000000003,-0.05299999999999999,-0.04600000000000015,1.0,1.6000000000000014,2.6000000000000014,2,Mississippi St.,23.0,11.0,2005,15.25,Mississippi State
453,1590,1590,1590,2598,5,8,1,Michigan State,5,1,1,78,2005,Michigan State,2.68,7.71,17.9,1.29,6.9,19.0,584.0,1032.0,0.5660000000000001,78.1,0.496,0.36,0.775,2005,11.9,24.2,36.0,13,Michigan State,1590,Michigan State,20.47,7.41,0.546,2005,7.8,-1.95,0.507,12.669999999999998,9.36,0.039000000000000035,1.9,6.73,15.8,1.33,8.5,24.0,506.0,1015.0,0.499,0.442,0.36,0.72,12.0,25.9,37.9,5,0.7800000000000002,0.9799999999999996,2.099999999999998,-0.040000000000000036,-1.5999999999999996,-5.0,78.0,17.0,0.06700000000000006,72.6,5.5,0.05399999999999999,0.0,0.05500000000000005,-0.09999999999999963,-1.6999999999999993,-1.8999999999999984,2,Michigan St.,26.0,7.0,2005,25.67,Michigan State
454,1591,1591,1591,2599,5,8,1,Vermont,13,0,0,79,2005,Vermont,1.9,6.73,15.8,1.33,8.5,24.0,506.0,1015.0,0.499,72.6,0.442,0.36,0.72,2005,12.0,25.9,37.9,5,Vermont,1591,Vermont,7.8,-1.95,0.507,2005,20.47,7.41,0.546,-12.669999999999998,-9.36,-0.039000000000000035,2.68,7.71,17.9,1.29,6.9,19.0,584.0,1032.0,0.5660000000000001,0.496,0.36,0.775,11.9,24.2,36.0,13,-0.7800000000000002,-0.9799999999999996,-2.099999999999998,0.040000000000000036,1.5999999999999996,5.0,-78.0,-17.0,-0.06700000000000006,78.1,-5.5,-0.05399999999999999,0.0,-0.05500000000000005,0.09999999999999963,1.6999999999999993,1.8999999999999984,2,Vermont,25.0,7.0,2005,13.53,Vermont
455,1592,1592,1592,2600,6,3,2,Utah,6,1,0,80,2005,Utah,2.75,6.16,14.9,1.05,4.4,12.0,637.0,1128.0,0.565,68.8,0.518,0.375,0.73,2005,10.7,23.4,34.1,3,Utah,1592,Utah,14.01,4.54,0.562,2005,19.96,8.84,0.532,-5.950000000000001,-4.3,0.030000000000000027,4.16,8.84,15.9,1.15,6.7,18.0,644.0,1223.0,0.527,0.483,0.384,0.684,12.7,22.5,35.2,6,-1.41,-2.68,-1.0,-0.09999999999999988,-2.3,-6.0,-7.0,-95.0,0.037999999999999916,75.4,-6.6000000000000085,0.03500000000000003,-0.009000000000000008,0.04599999999999993,-2.0,0.8999999999999986,-1.1000000000000014,2,Utah,29.0,6.0,2005,20.33,Utah
456,1593,1593,1593,2601,6,3,2,Oklahoma,3,0,1,81,2005,Oklahoma,4.16,8.84,15.9,1.15,6.7,18.0,644.0,1223.0,0.527,75.4,0.483,0.384,0.684,2005,12.7,22.5,35.2,6,Oklahoma,1593,Oklahoma,19.96,8.84,0.532,2005,14.01,4.54,0.562,5.950000000000001,4.3,-0.030000000000000027,2.75,6.16,14.9,1.05,4.4,12.0,637.0,1128.0,0.565,0.518,0.375,0.73,10.7,23.4,34.1,3,1.41,2.68,1.0,0.09999999999999988,2.3,6.0,7.0,95.0,-0.037999999999999916,68.8,6.6000000000000085,-0.03500000000000003,0.009000000000000008,-0.04599999999999993,2.0,-0.8999999999999986,1.1000000000000014,2,Oklahoma,25.0,8.0,2005,22.55,Oklahoma
457,1594,1594,1594,2602,2,5,1,Cincinnati,7,0,0,82,2005,Cincinnati,6.87,5.48,15.0,1.12,6.6,19.0,587.0,1215.0,0.483,76.4,0.439,0.34700000000000003,0.693,2005,14.4,27.1,41.5,2,Cincinnati,1594,Cincinnati,17.64,6.74,0.494,2005,19.16,8.1,0.521,-1.5199999999999996,-1.3599999999999994,-0.027000000000000024,4.43,9.4,15.3,1.17,6.5,19.0,599.0,1152.0,0.52,0.459,0.338,0.664,12.7,22.9,35.6,7,2.4400000000000004,-3.92,-0.3000000000000007,-0.049999999999999815,0.09999999999999963,0.0,-12.0,63.0,-0.03700000000000003,73.7,2.700000000000003,-0.02000000000000001,0.009000000000000008,0.028999999999999918,1.7000000000000008,4.200000000000003,5.899999999999999,2,Cincinnati,25.0,8.0,2005,20.43,Cincinnati
458,1595,1595,1595,2603,2,5,1,Kentucky,2,1,1,83,2005,Kentucky,4.43,9.4,15.3,1.17,6.5,19.0,599.0,1152.0,0.52,73.7,0.459,0.338,0.664,2005,12.7,22.9,35.6,7,Kentucky,1595,Kentucky,19.16,8.1,0.521,2005,17.64,6.74,0.494,1.5199999999999996,1.3599999999999994,0.027000000000000024,6.87,5.48,15.0,1.12,6.6,19.0,587.0,1215.0,0.483,0.439,0.34700000000000003,0.693,14.4,27.1,41.5,2,-2.4400000000000004,3.92,0.3000000000000007,0.049999999999999815,-0.09999999999999963,0.0,12.0,-63.0,0.03700000000000003,76.4,-2.700000000000003,0.02000000000000001,-0.009000000000000008,-0.028999999999999918,-1.7000000000000008,-4.200000000000003,-5.899999999999999,2,Kentucky,28.0,6.0,2005,24.1,Kentucky
459,1596,1596,1596,2604,5,4,2,Duke,1,0,1,84,2005,Duke,6.87,8.77,13.2,0.97,9.0,23.0,527.0,1076.0,0.49,79.8,0.448,0.385,0.7120000000000001,2005,13.5,24.9,38.4,5,Duke,1596,Duke,23.01,10.04,0.521,2005,20.47,7.41,0.546,2.5400000000000027,2.629999999999999,-0.025000000000000026,2.68,7.71,17.9,1.29,6.9,19.0,584.0,1032.0,0.5660000000000001,0.496,0.36,0.775,11.9,24.2,36.0,1,4.19,1.0599999999999996,-4.699999999999998,-0.3200000000000001,2.1,4.0,-57.0,44.0,-0.07600000000000008,78.1,1.7000000000000028,-0.04799999999999999,0.025000000000000026,-0.06299999999999993,1.5999999999999996,0.6999999999999993,2.3999999999999986,3,Duke,27.0,6.0,2005,27.41,Duke
460,1597,1597,1597,2605,5,4,2,Michigan State,5,1,0,85,2005,Michigan State,2.68,7.71,17.9,1.29,6.9,19.0,584.0,1032.0,0.5660000000000001,78.1,0.496,0.36,0.775,2005,11.9,24.2,36.0,1,Michigan State,1597,Michigan State,20.47,7.41,0.546,2005,23.01,10.04,0.521,-2.5400000000000027,-2.629999999999999,0.025000000000000026,6.87,8.77,13.2,0.97,9.0,23.0,527.0,1076.0,0.49,0.448,0.385,0.7120000000000001,13.5,24.9,38.4,5,-4.19,-1.0599999999999996,4.699999999999998,0.3200000000000001,-2.1,-4.0,57.0,-44.0,0.07600000000000008,79.8,-1.7000000000000028,0.04799999999999999,-0.025000000000000026,0.06299999999999993,-1.5999999999999996,-0.6999999999999993,-2.3999999999999986,3,Michigan St.,26.0,7.0,2005,25.67,Michigan State
461,1598,1598,1598,2606,2,4,1,Utah,6,0,0,86,2005,Utah,2.75,6.16,14.9,1.05,4.4,12.0,637.0,1128.0,0.565,68.8,0.518,0.375,0.73,2005,10.7,23.4,34.1,2,Utah,1598,Utah,14.01,4.54,0.562,2005,19.16,8.1,0.521,-5.15,-3.56,0.041000000000000036,4.43,9.4,15.3,1.17,6.5,19.0,599.0,1152.0,0.52,0.459,0.338,0.664,12.7,22.9,35.6,6,-1.6799999999999995,-3.24,-0.4000000000000004,-0.11999999999999987,-2.1,-7.0,38.0,-24.0,0.04499999999999993,73.7,-4.900000000000006,0.059,0.036999999999999984,0.06599999999999995,-2.0,0.5,-1.5,3,Utah,29.0,6.0,2005,20.33,Utah
462,1599,1599,1599,2607,2,4,1,Kentucky,2,1,1,87,2005,Kentucky,4.43,9.4,15.3,1.17,6.5,19.0,599.0,1152.0,0.52,73.7,0.459,0.338,0.664,2005,12.7,22.9,35.6,6,Kentucky,1599,Kentucky,19.16,8.1,0.521,2005,14.01,4.54,0.562,5.15,3.56,-0.041000000000000036,2.75,6.16,14.9,1.05,4.4,12.0,637.0,1128.0,0.565,0.518,0.375,0.73,10.7,23.4,34.1,2,1.6799999999999995,3.24,0.4000000000000004,0.11999999999999987,2.1,7.0,-38.0,24.0,-0.04499999999999993,68.8,4.900000000000006,-0.059,-0.036999999999999984,-0.06599999999999995,2.0,-0.5,1.5,3,Kentucky,28.0,6.0,2005,24.1,Kentucky
463,1600,1600,1600,2608,5,3,2,Michigan State,5,1,0,88,2005,Michigan State,2.68,7.71,17.9,1.29,6.9,19.0,584.0,1032.0,0.5660000000000001,78.1,0.496,0.36,0.775,2005,11.9,24.2,36.0,2,Michigan State,1600,Michigan State,20.47,7.41,0.546,2005,19.16,8.1,0.521,1.3099999999999987,-0.6899999999999995,0.025000000000000026,4.43,9.4,15.3,1.17,6.5,19.0,599.0,1152.0,0.52,0.459,0.338,0.664,12.7,22.9,35.6,5,-1.7499999999999996,-1.6900000000000004,2.599999999999998,0.1200000000000001,0.4000000000000004,0.0,-15.0,-120.0,0.04600000000000004,73.7,4.399999999999992,0.036999999999999984,0.021999999999999964,0.111,-0.7999999999999989,1.3000000000000007,0.3999999999999986,4,Michigan St.,26.0,7.0,2005,25.67,Michigan State
464,1601,1601,1601,2609,5,3,2,Kentucky,2,0,1,89,2005,Kentucky,4.43,9.4,15.3,1.17,6.5,19.0,599.0,1152.0,0.52,73.7,0.459,0.338,0.664,2005,12.7,22.9,35.6,5,Kentucky,1601,Kentucky,19.16,8.1,0.521,2005,20.47,7.41,0.546,-1.3099999999999987,0.6899999999999995,-0.025000000000000026,2.68,7.71,17.9,1.29,6.9,19.0,584.0,1032.0,0.5660000000000001,0.496,0.36,0.775,11.9,24.2,36.0,2,1.7499999999999996,1.6900000000000004,-2.599999999999998,-0.1200000000000001,-0.4000000000000004,0.0,15.0,120.0,-0.04600000000000004,78.1,-4.399999999999992,-0.036999999999999984,-0.021999999999999964,-0.111,0.7999999999999989,-1.3000000000000007,-0.3999999999999986,4,Kentucky,28.0,6.0,2005,24.1,Kentucky
465,1602,1602,1602,2610,1,15,1,Illinois,1,1,1,90,2005,Illinois,3.42,7.64,18.6,1.67,8.7,22.0,642.0,1182.0,0.5429999999999999,77.4,0.489,0.399,0.7240000000000001,2005,11.0,23.4,34.4,16,Illinois,1602,Illinois,24.1,8.47,0.56,2005,-4.13,-6.91,0.508,28.23,15.38,0.05200000000000005,4.44,7.22,15.2,1.08,6.7,19.0,657.0,1308.0,0.502,0.454,0.35100000000000003,0.669,12.3,23.9,36.2,1,-1.0200000000000005,0.4199999999999999,3.4000000000000017,0.5899999999999999,1.9999999999999991,3.0,-15.0,-126.0,0.040999999999999925,74.3,3.1000000000000085,0.034999999999999976,0.04799999999999999,0.05500000000000005,-1.3000000000000007,-0.5,-1.8000000000000045,1,Illinois,37.0,2.0,2005,32.68,Illinois
466,1603,1603,1603,2611,1,15,1,Fairleigh Dickinson,16,0,0,91,2005,Fairleigh Dickinson,4.44,7.22,15.2,1.08,6.7,19.0,657.0,1308.0,0.502,74.3,0.454,0.35100000000000003,0.669,2005,12.3,23.9,36.2,1,Fairleigh Dickinson,1603,Fairleigh Dickinson,-4.13,-6.91,0.508,2005,24.1,8.47,0.56,-28.23,-15.38,-0.05200000000000005,3.42,7.64,18.6,1.67,8.7,22.0,642.0,1182.0,0.5429999999999999,0.489,0.399,0.7240000000000001,11.0,23.4,34.4,16,1.0200000000000005,-0.4199999999999999,-3.4000000000000017,-0.5899999999999999,-1.9999999999999991,-3.0,15.0,126.0,-0.040999999999999925,77.4,-3.1000000000000085,-0.034999999999999976,-0.04799999999999999,-0.05500000000000005,1.3000000000000007,0.5,1.8000000000000045,1,Fairleigh Dickinson,20.0,13.0,2005,-2.52,Fairleigh Dickinson
467,1604,1604,1604,2612,9,1,2,Texas,8,0,1,92,2005,Texas,4.27,6.07,13.5,0.94,7.9,21.0,554.0,1104.0,0.502,77.6,0.46,0.386,0.698,2005,13.5,26.1,39.6,9,Texas,1604,Texas,15.49,7.56,0.524,2005,9.25,3.02,0.48200000000000004,6.24,4.539999999999999,0.04200000000000004,5.3,7.03,15.3,1.04,2.7,10.0,667.0,1315.0,0.507,0.463,0.271,0.711,12.2,27.4,39.6,8,-1.0300000000000002,-0.96,-1.8000000000000007,-0.10000000000000007,5.2,11.0,-113.0,-211.0,-0.0050000000000000044,70.2,7.3999999999999915,-0.003000000000000003,0.115,-0.013000000000000013,1.3000000000000007,-1.2999999999999972,0.0,1,Texas,20.0,11.0,2005,17.01,Texas
468,1605,1605,1605,2613,9,1,2,Nevada,9,1,0,93,2005,Nevada,5.3,7.03,15.3,1.04,2.7,10.0,667.0,1315.0,0.507,70.2,0.463,0.271,0.711,2005,12.2,27.4,39.6,8,Nevada,1605,Nevada,9.25,3.02,0.48200000000000004,2005,15.49,7.56,0.524,-6.24,-4.539999999999999,-0.04200000000000004,4.27,6.07,13.5,0.94,7.9,21.0,554.0,1104.0,0.502,0.46,0.386,0.698,13.5,26.1,39.6,9,1.0300000000000002,0.96,1.8000000000000007,0.10000000000000007,-5.2,-11.0,113.0,211.0,0.0050000000000000044,77.6,-7.3999999999999915,0.003000000000000003,-0.115,0.013000000000000013,-1.3000000000000007,1.2999999999999972,0.0,1,Nevada,25.0,7.0,2005,12.11,Nevada
469,1606,1606,1606,2614,12,7,2,Alabama,5,0,1,94,2005,Alabama,4.52,5.19,14.1,1.12,7.7,20.0,553.0,1035.0,0.534,75.9,0.482,0.394,0.736,2005,10.4,26.6,37.0,12,Alabama,1606,Alabama,16.74,6.81,0.557,2005,10.41,1.44,0.517,6.329999999999997,5.369999999999999,0.040000000000000036,3.62,8.48,13.8,1.0,8.0,23.0,525.0,1036.0,0.507,0.446,0.35100000000000003,0.698,13.4,23.3,36.8,5,0.8999999999999995,-3.29,0.2999999999999989,0.1200000000000001,-0.2999999999999998,-3.0,28.0,-1.0,0.027000000000000024,74.9,1.0,0.035999999999999976,0.04299999999999998,0.038000000000000034,-3.0,3.3000000000000007,0.20000000000000284,1,Alabama,24.0,8.0,2005,20.51,Alabama
470,1607,1607,1607,2615,12,7,2,Milwaukee,12,1,0,95,2005,Milwaukee,3.62,8.48,13.8,1.0,8.0,23.0,525.0,1036.0,0.507,74.9,0.446,0.35100000000000003,0.698,2005,13.4,23.3,36.8,5,Milwaukee,1607,Milwaukee,10.41,1.44,0.517,2005,16.74,6.81,0.557,-6.329999999999997,-5.369999999999999,-0.040000000000000036,4.52,5.19,14.1,1.12,7.7,20.0,553.0,1035.0,0.534,0.482,0.394,0.736,10.4,26.6,37.0,12,-0.8999999999999995,3.29,-0.2999999999999989,-0.1200000000000001,0.2999999999999998,3.0,-28.0,1.0,-0.027000000000000024,75.9,-1.0,-0.035999999999999976,-0.04299999999999998,-0.038000000000000034,3.0,-3.3000000000000007,-0.20000000000000284,1,Milwaukee,26.0,6.0,2005,14.69,Milwaukee
471,1608,1608,1608,2616,4,9,1,Boston College,4,1,1,96,2005,Boston College,4.11,7.25,17.4,1.35,4.0,12.0,603.0,1243.0,0.485,71.9,0.452,0.329,0.713,2005,14.3,23.5,37.8,13,Boston College,1608,Boston College,14.38,6.41,0.493,2005,4.71,-1.98,0.494,9.670000000000002,8.39,-0.0010000000000000009,3.21,7.93,14.4,0.92,6.5,19.0,477.0,976.0,0.489,0.4370000000000001,0.341,0.662,12.4,25.1,37.5,4,0.9000000000000004,-0.6799999999999997,2.9999999999999982,0.4300000000000001,-2.5,-7.0,126.0,267.0,-0.0040000000000000036,68.5,3.4000000000000057,0.014999999999999902,-0.012000000000000007,0.050999999999999934,1.9000000000000004,-1.6000000000000014,0.2999999999999972,1,Boston College,25.0,5.0,2005,18.3,Boston College
472,1609,1609,1609,2617,4,9,1,Penn,13,0,0,97,2005,Pennsylvania,3.21,7.93,14.4,0.92,6.5,19.0,477.0,976.0,0.489,68.5,0.4370000000000001,0.341,0.662,2005,12.4,25.1,37.5,4,Pennsylvania,1609,Pennsylvania,4.71,-1.98,0.494,2005,14.38,6.41,0.493,-9.670000000000002,-8.39,0.0010000000000000009,4.11,7.25,17.4,1.35,4.0,12.0,603.0,1243.0,0.485,0.452,0.329,0.713,14.3,23.5,37.8,13,-0.9000000000000004,0.6799999999999997,-2.9999999999999982,-0.4300000000000001,2.5,7.0,-126.0,-267.0,0.0040000000000000036,71.9,-3.4000000000000057,-0.014999999999999902,0.012000000000000007,-0.050999999999999934,-1.9000000000000004,1.6000000000000014,-0.2999999999999972,1,Penn,20.0,9.0,2005,9.6,Pennsylvania
473,1610,1610,1610,2618,11,5,2,LSU,6,0,1,98,2005,LSU,4.21,7.0,14.9,1.13,6.9,19.0,554.0,1086.0,0.51,75.5,0.463,0.369,0.73,2005,11.5,24.9,36.4,11,Louisiana State,1610,Louisiana State,11.6,7.77,0.52,2005,10.42,4.78,0.505,1.1799999999999995,2.99,0.015000000000000013,3.06,11.77,15.7,1.17,6.6,19.0,648.0,1294.0,0.501,0.455,0.35200000000000004,0.698,11.7,21.3,33.0,6,1.15,-4.77,-0.7999999999999989,-0.040000000000000036,0.3000000000000007,0.0,-94.0,-208.0,0.009000000000000008,77.8,-2.299999999999997,0.008000000000000007,0.01699999999999996,0.03200000000000003,-0.1999999999999993,3.5999999999999983,3.3999999999999986,1,LSU,20.0,10.0,2005,13.8,LSU
474,1611,1611,1611,2619,11,5,2,Alabama-Birmingham,11,1,0,99,2005,UAB,3.06,11.77,15.7,1.17,6.6,19.0,648.0,1294.0,0.501,77.8,0.455,0.35200000000000004,0.698,2005,11.7,21.3,33.0,6,Alabama-Birmingham,1611,Alabama-Birmingham,10.42,4.78,0.505,2005,11.6,7.77,0.52,-1.1799999999999995,-2.99,-0.015000000000000013,4.21,7.0,14.9,1.13,6.9,19.0,554.0,1086.0,0.51,0.463,0.369,0.73,11.5,24.9,36.4,11,-1.15,4.77,0.7999999999999989,0.040000000000000036,-0.3000000000000007,0.0,94.0,208.0,-0.009000000000000008,75.5,2.299999999999997,-0.008000000000000007,-0.01699999999999996,-0.03200000000000003,0.1999999999999993,-3.5999999999999983,-3.3999999999999986,1,UAB,22.0,11.0,2005,12.51,UAB
475,1612,1612,1612,2620,3,11,1,Arizona,3,1,1,100,2005,Arizona,3.58,8.24,16.6,1.12,6.8,17.0,735.0,1479.0,0.4970000000000001,79.7,0.471,0.402,0.778,2005,13.7,23.3,37.0,14,Arizona,1612,Arizona,18.0,8.03,0.534,2005,12.75,-1.47,0.5820000000000001,5.25,9.5,-0.04799999999999993,2.87,5.58,17.2,1.39,5.7,15.0,653.0,1112.0,0.5870000000000001,0.531,0.392,0.693,9.5,24.8,34.3,3,0.71,2.66,-0.5999999999999979,-0.2699999999999998,1.0999999999999996,2.0,82.0,367.0,-0.08999999999999997,73.0,6.700000000000002,-0.06000000000000005,0.010000000000000007,0.08500000000000008,4.199999999999998,-1.5,2.700000000000003,1,Arizona,30.0,7.0,2005,22.22,Arizona
