,Unnamed: 0,winner,point_difference,result,name_x,team_seed,win,higher_or_lower_seed,index,year_x,Name,BLKPG,STPG,APG,AST_TO,_3pm,_3pa,_2pm,_2pa,_2p_perc,PTS,FG_perc,_3p_perc,FT_perc,year_y,ORPG,DRPG,RPG,other_team_seed,names_for_merging_sr,index_everything,name_y,SRS_adv,SOS_adv,eFG_perc_adv,year_adv,SRS_adv_opponent,SOS_adv_opponent,eFG_perc_adv_opponent,SRS_adv_subtracted,SOS_adv_subtracted,eFG_perc_adv_subtracted
586,1594,10,8,2,Providence,10,1,0,82,1997,Providence,3.46,8.36,14.8,1.09,7.2,22.0,486.0,1064.0,0.457,70.8,0.408,0.324,0.687,1997,13.4,24.6,38.1,2,Providence,586,Providence,14.18,8.32,0.495,1997,22.72,9.27,0.534,-8.54,-0.9499999999999993,-0.039000000000000035
587,1595,10,8,2,Duke,2,0,1,83,1997,Duke,5.96,8.48,15.8,1.19,7.1,20.0,623.0,1166.0,0.534,82.6,0.47700000000000004,0.355,0.695,1997,12.8,27.5,40.3,10,Duke,587,Duke,22.72,9.27,0.534,1997,14.18,8.32,0.495,8.54,0.9499999999999993,0.039000000000000035
588,1596,4,3,2,Kansas,1,0,1,84,1997,Kansas,4.93,7.71,14.4,1.13,6.7,19.0,591.0,1066.0,0.5539999999999999,75.3,0.48700000000000004,0.35200000000000004,0.67,1997,10.4,28.1,38.5,4,Kansas,588,Kansas,26.6,7.94,0.531,1997,21.6,10.98,0.503,5.0,-3.04,0.028000000000000025
589,1597,4,3,2,Arizona,4,1,0,85,1997,Arizona,3.85,6.67,15.6,1.37,7.3,20.0,537.0,1060.0,0.507,78.1,0.456,0.359,0.732,1997,10.7,26.8,37.5,1,Arizona,589,Arizona,21.6,10.98,0.503,1997,26.6,7.94,0.531,-5.0,3.04,-0.028000000000000025
590,1598,10,4,1,Chattanooga,14,0,0,86,1997,Chattanooga,1.45,4.72,14.3,1.19,8.7,25.0,512.0,979.0,0.523,73.0,0.452,0.354,0.7170000000000001,1997,9.4,25.9,35.3,10,Chattanooga,590,Chattanooga,2.6,-5.21,0.516,1997,14.18,8.32,0.495,-11.58,-13.530000000000001,0.02100000000000002
591,1599,10,4,1,Providence,10,1,1,87,1997,Providence,3.46,8.36,14.8,1.09,7.2,22.0,486.0,1064.0,0.457,70.8,0.408,0.324,0.687,1997,13.4,24.6,38.1,14,Providence,591,Providence,14.18,8.32,0.495,1997,2.6,-5.21,0.516,11.58,13.530000000000001,-0.02100000000000002
592,1600,4,6,1,Arizona,4,1,1,88,1997,Arizona,3.85,6.67,15.6,1.37,7.3,20.0,537.0,1060.0,0.507,78.1,0.456,0.359,0.732,1997,10.7,26.8,37.5,10,Arizona,592,Arizona,21.6,10.98,0.503,1997,14.18,8.32,0.495,7.420000000000002,2.66,0.008000000000000007
593,1601,4,6,1,Providence,10,0,0,89,1997,Providence,3.46,8.36,14.8,1.09,7.2,22.0,486.0,1064.0,0.457,70.8,0.408,0.324,0.687,1997,13.4,24.6,38.1,4,Providence,593,Providence,14.18,8.32,0.495,1997,21.6,10.98,0.503,-7.420000000000002,-2.66,-0.008000000000000007
594,1602,1,15,1,Kentucky,1,1,1,90,1997,Kentucky,5.26,5.19,13.7,1.09,4.8,15.0,567.0,1115.0,0.509,74.9,0.461,0.327,0.7909999999999999,1997,9.7,27.7,37.4,16,Kentucky,594,Kentucky,29.23,9.2,0.525,1997,0.54,-3.17,0.51,28.69,12.37,0.015000000000000013
595,1603,1,15,1,Montana,16,0,0,91,1997,Montana,3.46,6.42,12.3,1.01,5.8,16.0,554.0,1083.0,0.512,71.2,0.47100000000000003,0.365,0.728,1997,7.0,24.9,31.9,1,Montana,595,Montana,0.54,-3.17,0.51,1997,29.23,9.2,0.525,-28.69,-12.37,-0.015000000000000013
596,1604,8,1,1,Iowa,8,1,1,92,1997,Iowa,3.7,6.48,17.3,1.43,7.9,23.0,527.0,1019.0,0.517,78.5,0.455,0.35100000000000003,0.741,1997,11.4,26.0,37.5,9,Iowa,596,Iowa,16.84,8.9,0.529,1997,14.09,11.38,0.485,2.75,-2.4800000000000004,0.04400000000000004
597,1605,8,1,1,Virginia,9,0,0,93,1997,Virginia,4.65,5.42,11.6,0.94,5.8,19.0,395.0,821.0,0.48100000000000004,57.7,0.414,0.304,0.711,1997,8.3,25.9,34.2,8,Virginia,597,Virginia,14.09,11.38,0.485,1997,16.84,8.9,0.529,-2.75,2.4800000000000004,-0.04400000000000004
598,1606,5,7,1,Boston College,5,1,1,94,1997,Boston College,2.57,8.11,12.4,0.93,6.7,22.0,467.0,989.0,0.47200000000000003,64.8,0.406,0.301,0.664,1997,9.4,23.4,32.7,12,Boston College,598,Boston College,11.94,6.71,0.508,1997,3.71,-4.98,0.523,8.23,11.690000000000001,-0.015000000000000013
599,1607,5,7,1,Valparaiso,12,0,0,95,1997,Valparaiso,3.38,8.03,15.1,1.15,8.3,25.0,519.0,1022.0,0.508,72.3,0.43799999999999994,0.33799999999999997,0.715,1997,9.6,24.6,34.2,5,Valparaiso,599,Valparaiso,3.71,-4.98,0.523,1997,11.94,6.71,0.508,-8.23,-11.690000000000001,0.015000000000000013
600,1608,4,9,1,St. Joseph's,4,1,1,96,1997,Saint Joseph's,2.85,4.74,12.4,0.9,9.1,30.0,391.0,838.0,0.467,68.6,0.386,0.302,0.7020000000000001,1997,11.0,25.3,36.3,13,Saint Joseph's,600,Saint Joseph's,12.96,7.71,0.485,1997,8.68,-2.43,0.548,4.280000000000001,10.14,-0.06300000000000006
601,1609,4,9,1,Pacific,13,0,0,97,1997,Pacific,3.9,5.73,11.9,0.95,5.7,16.0,601.0,1209.0,0.49700000000000005,70.5,0.456,0.35200000000000004,0.664,1997,10.8,25.6,36.4,4,Pacific,601,Pacific,8.68,-2.43,0.548,1997,12.96,7.71,0.485,-4.280000000000001,-10.14,0.06300000000000006
602,1610,6,5,1,Stanford,6,1,1,98,1997,Stanford,4.04,6.89,13.0,0.88,7.3,19.0,489.0,924.0,0.529,70.3,0.474,0.376,0.695,1997,7.0,26.6,33.6,11,Stanford,602,Stanford,19.73,9.05,0.508,1997,13.96,5.03,0.487,5.77,4.0200000000000005,0.02100000000000002
603,1611,6,5,1,Oklahoma,11,0,0,99,1997,Oklahoma,3.85,6.0,11.9,1.1,7.4,23.0,468.0,970.0,0.48200000000000004,70.7,0.42100000000000004,0.324,0.77,1997,8.1,28.2,36.3,6,Oklahoma,603,Oklahoma,13.96,5.03,0.487,1997,19.73,9.05,0.508,-5.77,-4.0200000000000005,-0.02100000000000002
604,1612,3,11,1,Wake Forest,3,1,1,100,1997,Wake Forest,2.88,4.92,12.2,0.85,6.4,19.0,454.0,973.0,0.467,71.5,0.423,0.337,0.7440000000000001,1997,10.3,27.7,38.0,14,Wake Forest,604,Wake Forest,21.21,10.53,0.53,1997,3.21,-0.89,0.536,18.0,11.42,-0.006000000000000005
605,1613,3,11,1,Saint Mary's,14,0,0,101,1997,Saint Mary's,2.03,6.59,12.4,1.26,8.4,21.0,546.0,1041.0,0.524,75.8,0.48200000000000004,0.408,0.7490000000000001,1997,8.0,24.3,32.4,3,Saint Mary's (CA),605,Saint Mary's (CA),3.21,-0.89,0.536,1997,21.21,10.53,0.53,-18.0,-11.42,0.006000000000000005
606,1614,7,3,1,Charlotte,7,1,1,102,1997,Charlotte,3.38,7.65,12.5,0.9,6.7,19.0,445.0,844.0,0.527,68.1,0.462,0.35100000000000003,0.703,1997,6.4,25.2,31.6,10,Charlotte,606,Charlotte,10.77,5.18,0.467,1997,10.88,5.85,0.429,-0.11000000000000121,-0.6699999999999999,0.038000000000000034
607,1615,7,3,1,Georgetown,10,0,0,103,1997,Georgetown,4.26,6.15,15.1,1.12,6.2,18.0,548.0,1139.0,0.48100000000000004,75.8,0.441,0.345,0.7759999999999999,1997,12.1,26.9,39.0,7,Georgetown,607,Georgetown,10.88,5.85,0.429,1997,10.77,5.18,0.467,0.11000000000000121,0.6699999999999999,-0.038000000000000034
608,1616,2,13,1,Utah,2,1,1,104,1997,Utah,2.7,5.78,14.3,1.07,7.0,21.0,474.0,913.0,0.519,70.9,0.447,0.331,0.727,1997,9.7,26.4,36.1,15,Utah,608,Utah,17.56,5.44,0.543,1997,-3.56,-7.04,0.475,21.119999999999997,12.48,0.06800000000000006
609,1617,2,13,1,Navy,15,0,0,105,1997,Navy,1.63,5.41,11.3,0.93,6.5,21.0,430.0,894.0,0.48100000000000004,63.8,0.41100000000000003,0.303,0.698,1997,11.7,23.7,35.5,2,Navy,609,Navy,-3.56,-7.04,0.475,1997,17.56,5.44,0.543,-21.119999999999997,-12.48,-0.06800000000000006
610,1618,1,7,1,Kentucky,1,1,1,106,1997,Kentucky,5.26,5.19,13.7,1.09,4.8,15.0,567.0,1115.0,0.509,74.9,0.461,0.327,0.7909999999999999,1997,9.7,27.7,37.4,8,Kentucky,610,Kentucky,29.23,9.2,0.525,1997,16.84,8.9,0.529,12.39,0.29999999999999893,-0.0040000000000000036
611,1619,1,7,1,Iowa,8,0,0,107,1997,Iowa,3.7,6.48,17.3,1.43,7.9,23.0,527.0,1019.0,0.517,78.5,0.455,0.35100000000000003,0.741,1997,11.4,26.0,37.5,1,Iowa,611,Iowa,16.84,8.9,0.529,1997,29.23,9.2,0.525,-12.39,-0.29999999999999893,0.0040000000000000036
612,1620,4,1,1,Boston College,5,0,0,108,1997,Boston College,2.57,8.11,12.4,0.93,6.7,22.0,467.0,989.0,0.47200000000000003,64.8,0.406,0.301,0.664,1997,9.4,23.4,32.7,4,Boston College,612,Boston College,11.94,6.71,0.508,1997,12.96,7.71,0.485,-1.0200000000000014,-1.0,0.02300000000000002
613,1621,4,1,1,St. Joseph's,4,1,1,109,1997,Saint Joseph's,2.85,4.74,12.4,0.9,9.1,30.0,391.0,838.0,0.467,68.6,0.386,0.302,0.7020000000000001,1997,11.0,25.3,36.3,5,Saint Joseph's,613,Saint Joseph's,12.96,7.71,0.485,1997,11.94,6.71,0.508,1.0200000000000014,1.0,-0.02300000000000002
614,1622,6,3,2,Stanford,6,1,0,110,1997,Stanford,4.04,6.89,13.0,0.88,7.3,19.0,489.0,924.0,0.529,70.3,0.474,0.376,0.695,1997,7.0,26.6,33.6,3,Stanford,614,Stanford,19.73,9.05,0.508,1997,21.21,10.53,0.53,-1.4800000000000004,-1.4799999999999986,-0.02200000000000002
615,1623,6,3,2,Wake Forest,3,0,1,111,1997,Wake Forest,2.88,4.92,12.2,0.85,6.4,19.0,454.0,973.0,0.467,71.5,0.423,0.337,0.7440000000000001,1997,10.3,27.7,38.0,6,Wake Forest,615,Wake Forest,21.21,10.53,0.53,1997,19.73,9.05,0.508,1.4800000000000004,1.4799999999999986,0.02200000000000002
616,1624,2,5,1,Charlotte,7,0,0,112,1997,Charlotte,3.38,7.65,12.5,0.9,6.7,19.0,445.0,844.0,0.527,68.1,0.462,0.35100000000000003,0.703,1997,6.4,25.2,31.6,2,Charlotte,616,Charlotte,10.77,5.18,0.467,1997,17.56,5.44,0.543,-6.789999999999999,-0.2600000000000007,-0.07600000000000001
617,1625,2,5,1,Utah,2,1,1,113,1997,Utah,2.7,5.78,14.3,1.07,7.0,21.0,474.0,913.0,0.519,70.9,0.447,0.331,0.727,1997,9.7,26.4,36.1,7,Utah,617,Utah,17.56,5.44,0.543,1997,10.77,5.18,0.467,6.789999999999999,0.2600000000000007,0.07600000000000001
618,1626,1,3,1,Kentucky,1,1,1,114,1997,Kentucky,5.26,5.19,13.7,1.09,4.8,15.0,567.0,1115.0,0.509,74.9,0.461,0.327,0.7909999999999999,1997,9.7,27.7,37.4,4,Kentucky,618,Kentucky,29.23,9.2,0.525,1997,12.96,7.71,0.485,16.27,1.4899999999999993,0.040000000000000036
619,1627,1,3,1,St. Joseph's,4,0,0,115,1997,Saint Joseph's,2.85,4.74,12.4,0.9,9.1,30.0,391.0,838.0,0.467,68.6,0.386,0.302,0.7020000000000001,1997,11.0,25.3,36.3,1,Saint Joseph's,619,Saint Joseph's,12.96,7.71,0.485,1997,29.23,9.2,0.525,-16.27,-1.4899999999999993,-0.040000000000000036
620,1628,2,4,1,Stanford,6,0,0,116,1997,Stanford,4.04,6.89,13.0,0.88,7.3,19.0,489.0,924.0,0.529,70.3,0.474,0.376,0.695,1997,7.0,26.6,33.6,2,Stanford,620,Stanford,19.73,9.05,0.508,1997,17.56,5.44,0.543,2.1700000000000017,3.6100000000000003,-0.03500000000000003
621,1629,2,4,1,Utah,2,1,1,117,1997,Utah,2.7,5.78,14.3,1.07,7.0,21.0,474.0,913.0,0.519,70.9,0.447,0.331,0.727,1997,9.7,26.4,36.1,6,Utah,621,Utah,17.56,5.44,0.543,1997,19.73,9.05,0.508,-2.1700000000000017,-3.6100000000000003,0.03500000000000003
622,1630,1,1,1,Kentucky,1,1,1,118,1997,Kentucky,5.26,5.19,13.7,1.09,4.8,15.0,567.0,1115.0,0.509,74.9,0.461,0.327,0.7909999999999999,1997,9.7,27.7,37.4,2,Kentucky,622,Kentucky,29.23,9.2,0.525,1997,17.56,5.44,0.543,11.670000000000002,3.759999999999999,-0.018000000000000016
623,1631,1,1,1,Utah,2,0,0,119,1997,Utah,2.7,5.78,14.3,1.07,7.0,21.0,474.0,913.0,0.519,70.9,0.447,0.331,0.727,1997,9.7,26.4,36.1,1,Utah,623,Utah,17.56,5.44,0.543,1997,29.23,9.2,0.525,-11.670000000000002,-3.759999999999999,0.018000000000000016
624,1632,4,3,2,Arizona,4,1,0,120,1997,Arizona,3.85,6.67,15.6,1.37,7.3,20.0,537.0,1060.0,0.507,78.1,0.456,0.359,0.732,1997,10.7,26.8,37.5,1,Arizona,624,Arizona,21.6,10.98,0.503,1997,22.8,12.09,0.524,-1.1999999999999993,-1.1099999999999994,-0.02100000000000002
625,1633,4,3,2,UNC,1,0,1,121,1997,North Carolina,3.7,5.93,14.4,1.08,5.3,18.0,552.0,1190.0,0.46399999999999997,70.6,0.413,0.29100000000000004,0.6629999999999999,1997,13.9,28.7,42.6,4,North Carolina,625,North Carolina,22.8,12.09,0.524,1997,21.6,10.98,0.503,1.1999999999999993,1.1099999999999994,0.02100000000000002
626,1634,1,0,0,Minnesota,1,9999,9999,122,1997,Minnesota,4.81,4.88,15.0,1.3,7.9,25.0,445.0,915.0,0.486,69.8,0.418,0.32,0.7040000000000001,1997,11.6,27.7,39.2,1,Minnesota,626,Minnesota,23.35,9.2,0.518,1997,29.23,9.2,0.525,-5.879999999999999,0.0,-0.007000000000000006
627,1635,1,0,0,Kentucky,1,9999,9999,123,1997,Kentucky,5.26,5.19,13.7,1.09,4.8,15.0,567.0,1115.0,0.509,74.9,0.461,0.327,0.7909999999999999,1997,9.7,27.7,37.4,1,Kentucky,627,Kentucky,29.23,9.2,0.525,1997,23.35,9.2,0.518,5.879999999999999,0.0,0.007000000000000006
628,1636,4,3,2,Arizona,4,1,0,124,1997,Arizona,3.85,6.67,15.6,1.37,7.3,20.0,537.0,1060.0,0.507,78.1,0.456,0.359,0.732,1997,10.7,26.8,37.5,1,Arizona,628,Arizona,21.6,10.98,0.503,1997,29.23,9.2,0.525,-7.629999999999999,1.7800000000000011,-0.02200000000000002
629,1637,4,3,2,Kentucky,1,0,1,125,1997,Kentucky,5.26,5.19,13.7,1.09,4.8,15.0,567.0,1115.0,0.509,74.9,0.461,0.327,0.7909999999999999,1997,9.7,27.7,37.4,4,Kentucky,629,Kentucky,29.23,9.2,0.525,1997,21.6,10.98,0.503,7.629999999999999,-1.7800000000000011,0.02200000000000002
630,1638,1,15,1,UNC,1,1,1,0,1998,North Carolina,3.7,5.93,14.4,1.08,5.3,18.0,552.0,1190.0,0.46399999999999997,70.6,0.413,0.29100000000000004,0.6629999999999999,1998,13.9,28.7,42.6,16,North Carolina,630,North Carolina,26.67,10.38,0.56,1998,-3.78,-7.49,0.461,30.450000000000003,17.87,0.09900000000000003
631,1639,1,15,1,Navy,16,0,0,1,1998,Navy,1.63,5.41,11.3,0.93,6.5,21.0,430.0,894.0,0.48100000000000004,63.8,0.41100000000000003,0.303,0.698,1998,11.7,23.7,35.5,1,Navy,631,Navy,-3.78,-7.49,0.461,1998,26.67,10.38,0.56,-30.450000000000003,-17.87,-0.09900000000000003
632,1640,8,1,1,Charlotte,8,1,1,2,1998,Charlotte,3.38,7.65,12.5,0.9,6.7,19.0,445.0,844.0,0.527,68.1,0.462,0.35100000000000003,0.703,1998,6.4,25.2,31.6,9,Charlotte,632,Charlotte,12.21,6.73,0.486,1998,9.2,0.67,0.494,3.0100000000000016,6.0600000000000005,-0.008000000000000007
633,1641,8,1,1,UIC,9,0,0,3,1998,UIC,4.07,5.69,14.2,0.89,7.5,22.0,495.0,999.0,0.495,67.8,0.43700000000000006,0.344,0.6890000000000001,1998,9.3,27.1,36.4,8,Illinois-Chicago,633,Illinois-Chicago,9.2,0.67,0.494,1998,12.21,6.73,0.486,-3.0100000000000016,-6.0600000000000005,0.008000000000000007
634,1642,5,7,1,Princeton,5,1,1,4,1998,Princeton,2.04,6.48,13.0,1.01,8.0,23.0,407.0,744.0,0.547,71.0,0.462,0.344,0.718,1998,8.5,23.6,32.1,12,Princeton,634,Princeton,11.55,-3.6,0.594,1998,7.4,5.31,0.475,4.15,-8.91,0.119
635,1643,5,7,1,UNLV,12,0,0,5,1998,UNLV,2.79,6.24,12.4,0.92,7.4,24.0,517.0,1021.0,0.506,71.7,0.43,0.315,0.706,1998,12.5,26.4,38.9,5,Nevada-Las Vegas,635,Nevada-Las Vegas,7.4,5.31,0.475,1998,11.55,-3.6,0.594,-4.15,8.91,-0.119
636,1644,4,9,1,Michigan State,4,1,1,6,1998,Michigan State,5.11,5.22,17.7,1.38,7.7,22.0,522.0,1006.0,0.519,75.5,0.456,0.348,0.7490000000000001,1998,11.3,29.9,41.2,13,Michigan State,636,Michigan State,18.65,9.25,0.499,1998,6.7,2.67,0.525,11.95,6.58,-0.026000000000000023
637,1645,4,9,1,Eastern Michigan,13,0,0,7,1998,Eastern Michigan,3.22,10.26,9.7,0.65,5.6,19.0,462.0,895.0,0.516,64.9,0.431,0.28600000000000003,0.624,1998,9.7,24.7,34.4,4,Eastern Michigan,637,Eastern Michigan,6.7,2.67,0.525,1998,18.65,9.25,0.499,-11.95,-6.58,0.026000000000000023
638,1646,11,5,2,Xavier,6,0,1,8,1998,Xavier,3.63,5.74,14.4,1.05,6.3,21.0,531.0,1068.0,0.49700000000000005,70.6,0.431,0.305,0.655,1998,12.0,27.9,39.9,11,Xavier,638,Xavier,19.46,4.76,0.533,1998,10.32,8.32,0.53,9.14,-3.5600000000000005,0.0030000000000000027
639,1647,11,5,2,Washington,11,1,0,9,1998,Washington,6.29,6.96,12.6,0.84,7.0,21.0,480.0,941.0,0.51,69.9,0.441,0.331,0.713,1998,8.7,26.5,35.2,6,Washington,639,Washington,10.32,8.32,0.53,1998,19.46,4.76,0.533,-9.14,3.5600000000000005,-0.0030000000000000027
640,1648,14,11,2,South Carolina,3,0,1,10,1998,South Carolina,4.3,7.85,14.0,1.04,5.9,19.0,547.0,1114.0,0.491,71.8,0.436,0.316,0.618,1998,11.8,25.4,37.3,14,South Carolina,640,South Carolina,12.51,8.77,0.496,1998,6.35,-1.68,0.527,6.16,10.45,-0.031000000000000028
641,1649,14,11,2,Richmond,14,1,0,11,1998,Richmond,2.59,8.22,15.2,1.39,8.0,22.0,520.0,978.0,0.532,74.6,0.465,0.358,0.77,1998,7.2,26.4,33.6,3,Richmond,641,Richmond,6.35,-1.68,0.527,1998,12.51,8.77,0.496,-6.16,-10.45,0.031000000000000028
642,1650,7,3,1,Indiana,7,1,1,12,1998,Indiana,4.33,5.59,13.0,0.99,5.4,17.0,543.0,1076.0,0.505,72.4,0.451,0.324,0.6829999999999999,1998,11.3,26.3,37.6,10,Indiana,642,Indiana,14.18,10.71,0.542,1998,9.4,4.18,0.495,4.779999999999999,6.530000000000001,0.04700000000000004
643,1651,7,3,1,Oklahoma,10,0,0,13,1998,Oklahoma,3.85,6.0,11.9,1.1,7.4,23.0,468.0,970.0,0.48200000000000004,70.7,0.42100000000000004,0.324,0.77,1998,8.1,28.2,36.3,7,Oklahoma,643,Oklahoma,9.4,4.18,0.495,1998,14.18,10.71,0.542,-4.779999999999999,-6.530000000000001,-0.04700000000000004
644,1652,2,13,1,UConn,2,1,1,14,1998,UConn,6.26,7.0,12.8,0.89,7.1,22.0,484.0,1051.0,0.461,71.7,0.414,0.33,0.7340000000000001,1998,12.6,25.4,38.0,15,Connecticut,644,Connecticut,20.68,7.89,0.509,1998,2.9,-5.38,0.514,17.78,13.27,-0.0050000000000000044
645,1653,2,13,1,Fairleigh Dickinson,15,0,0,15,1998,Fairleigh Dickinson,3.26,6.48,11.8,0.9,7.4,21.0,504.0,1008.0,0.5,71.8,0.449,0.358,0.733,1998,9.1,24.3,33.4,2,Fairleigh Dickinson,645,Fairleigh Dickinson,2.9,-5.38,0.514,1998,20.68,7.89,0.509,-17.78,-13.27,0.0050000000000000044
646,1654,1,7,1,UNC,1,1,1,16,1998,North Carolina,3.7,5.93,14.4,1.08,5.3,18.0,552.0,1190.0,0.46399999999999997,70.6,0.413,0.29100000000000004,0.6629999999999999,1998,13.9,28.7,42.6,8,North Carolina,646,North Carolina,26.67,10.38,0.56,1998,12.21,6.73,0.486,14.46,3.6500000000000004,0.07400000000000007
647,1655,1,7,1,Charlotte,8,0,0,17,1998,Charlotte,3.38,7.65,12.5,0.9,6.7,19.0,445.0,844.0,0.527,68.1,0.462,0.35100000000000003,0.703,1998,6.4,25.2,31.6,1,Charlotte,647,Charlotte,12.21,6.73,0.486,1998,26.67,10.38,0.56,-14.46,-3.6500000000000004,-0.07400000000000007
648,1656,4,1,1,Princeton,5,0,0,18,1998,Princeton,2.04,6.48,13.0,1.01,8.0,23.0,407.0,744.0,0.547,71.0,0.462,0.344,0.718,1998,8.5,23.6,32.1,4,Princeton,648,Princeton,11.55,-3.6,0.594,1998,18.65,9.25,0.499,-7.099999999999998,-12.85,0.09499999999999997
649,1657,4,1,1,Michigan State,4,1,1,19,1998,Michigan State,5.11,5.22,17.7,1.38,7.7,22.0,522.0,1006.0,0.519,75.5,0.456,0.348,0.7490000000000001,1998,11.3,29.9,41.2,5,Michigan State,649,Michigan State,18.65,9.25,0.499,1998,11.55,-3.6,0.594,7.099999999999998,12.85,-0.09499999999999997
650,1658,11,3,1,Washington,11,1,1,20,1998,Washington,6.29,6.96,12.6,0.84,7.0,21.0,480.0,941.0,0.51,69.9,0.441,0.331,0.713,1998,8.7,26.5,35.2,14,Washington,650,Washington,10.32,8.32,0.53,1998,6.35,-1.68,0.527,3.9700000000000006,10.0,0.0030000000000000027
651,1659,11,3,1,Richmond,14,0,0,21,1998,Richmond,2.59,8.22,15.2,1.39,8.0,22.0,520.0,978.0,0.532,74.6,0.465,0.358,0.77,1998,7.2,26.4,33.6,11,Richmond,651,Richmond,6.35,-1.68,0.527,1998,10.32,8.32,0.53,-3.9700000000000006,-10.0,-0.0030000000000000027
652,1660,2,5,1,Indiana,7,0,0,22,1998,Indiana,4.33,5.59,13.0,0.99,5.4,17.0,543.0,1076.0,0.505,72.4,0.451,0.324,0.6829999999999999,1998,11.3,26.3,37.6,2,Indiana,652,Indiana,14.18,10.71,0.542,1998,20.68,7.89,0.509,-6.5,2.820000000000001,0.03300000000000003
653,1661,2,5,1,UConn,2,1,1,23,1998,UConn,6.26,7.0,12.8,0.89,7.1,22.0,484.0,1051.0,0.461,71.7,0.414,0.33,0.7340000000000001,1998,12.6,25.4,38.0,7,Connecticut,653,Connecticut,20.68,7.89,0.509,1998,14.18,10.71,0.542,6.5,-2.820000000000001,-0.03300000000000003
654,1662,1,3,1,UNC,1,1,1,24,1998,North Carolina,3.7,5.93,14.4,1.08,5.3,18.0,552.0,1190.0,0.46399999999999997,70.6,0.413,0.29100000000000004,0.6629999999999999,1998,13.9,28.7,42.6,4,North Carolina,654,North Carolina,26.67,10.38,0.56,1998,18.65,9.25,0.499,8.020000000000003,1.1300000000000008,0.061000000000000054
655,1663,1,3,1,Michigan State,4,0,0,25,1998,Michigan State,5.11,5.22,17.7,1.38,7.7,22.0,522.0,1006.0,0.519,75.5,0.456,0.348,0.7490000000000001,1998,11.3,29.9,41.2,1,Michigan State,655,Michigan State,18.65,9.25,0.499,1998,26.67,10.38,0.56,-8.020000000000003,-1.1300000000000008,-0.061000000000000054
656,1664,2,9,1,Washington,11,0,0,26,1998,Washington,6.29,6.96,12.6,0.84,7.0,21.0,480.0,941.0,0.51,69.9,0.441,0.331,0.713,1998,8.7,26.5,35.2,2,Washington,656,Washington,10.32,8.32,0.53,1998,20.68,7.89,0.509,-10.36,0.4300000000000006,0.02100000000000002
657,1665,2,9,1,UConn,2,1,1,27,1998,UConn,6.26,7.0,12.8,0.89,7.1,22.0,484.0,1051.0,0.461,71.7,0.414,0.33,0.7340000000000001,1998,12.6,25.4,38.0,11,Connecticut,657,Connecticut,20.68,7.89,0.509,1998,10.32,8.32,0.53,10.36,-0.4300000000000006,-0.02100000000000002
658,1666,1,1,1,UNC,1,1,1,28,1998,North Carolina,3.7,5.93,14.4,1.08,5.3,18.0,552.0,1190.0,0.46399999999999997,70.6,0.413,0.29100000000000004,0.6629999999999999,1998,13.9,28.7,42.6,2,North Carolina,658,North Carolina,26.67,10.38,0.56,1998,20.68,7.89,0.509,5.990000000000002,2.490000000000001,0.051000000000000045
659,1667,1,1,1,UConn,2,0,0,29,1998,UConn,6.26,7.0,12.8,0.89,7.1,22.0,484.0,1051.0,0.461,71.7,0.414,0.33,0.7340000000000001,1998,12.6,25.4,38.0,1,Connecticut,659,Connecticut,20.68,7.89,0.509,1998,26.67,10.38,0.56,-5.990000000000002,-2.490000000000001,-0.051000000000000045
660,1668,1,15,1,Kansas,1,1,1,30,1998,Kansas,4.93,7.71,14.4,1.13,6.7,19.0,591.0,1066.0,0.5539999999999999,75.3,0.48700000000000004,0.35200000000000004,0.67,1998,10.4,28.1,38.5,16,Kansas,660,Kansas,22.85,6.54,0.538,1998,-17.13,-6.21,0.428,39.980000000000004,12.75,0.11000000000000004
661,1669,1,15,1,Prairie View,16,0,0,31,1998,Prairie View A&M,2.41,8.56,13.9,0.96,4.8,15.0,553.0,1137.0,0.486,71.5,0.44,0.312,0.711,1998,9.7,23.0,32.7,1,Prairie View,661,Prairie View,-17.13,-6.21,0.428,1998,22.85,6.54,0.538,-39.980000000000004,-12.75,-0.11000000000000004
662,1670,8,1,1,Rhode Island,8,1,1,32,1998,Rhode Island,4.0,8.73,12.7,1.05,5.7,18.0,544.0,1159.0,0.469,74.7,0.428,0.32299999999999995,0.6920000000000001,1998,12.1,27.3,39.4,9,Rhode Island,662,Rhode Island,12.58,6.43,0.514,1998,6.82,-6.35,0.55,5.76,12.78,-0.03600000000000003
663,1671,8,1,1,Murray State,9,0,0,33,1998,Murray State,3.75,5.39,14.4,1.04,6.6,18.0,560.0,1050.0,0.5329999999999999,75.6,0.479,0.36700000000000005,0.708,1998,9.5,28.3,37.8,8,Murray State,663,Murray State,6.82,-6.35,0.55,1998,12.58,6.43,0.514,-5.76,-12.78,0.03600000000000003
664,1672,12,7,2,TCU,5,0,1,34,1998,TCU,5.07,7.0,14.7,1.03,8.3,25.0,421.0,865.0,0.48700000000000004,65.5,0.42200000000000004,0.337,0.637,1998,11.6,23.9,35.4,12,Texas Christian,664,Texas Christian,22.13,2.54,0.538,1998,12.92,10.77,0.492,9.209999999999999,-8.23,0.04600000000000004
